437,TIGRL_FT_PySilv,132,27,1,3200,140,137,1,155,155,0,0,1249,1249,1249,1249,1249,1249,228,228,228,228
438,Fantasma White Silver,1,14,1,3000,20,20,8,75,75,0,0,75,75,75,75,75,75,75,75,75,75
441,CLADD_REAR_LH_PySilv,146,27,1,3200,130,127,1,116,116,0,0,1349,1349,1349,1349,1349,1349,239,239,239,239
442,A7PA_TRAS_PuWhite,41,2,1,3200,155,155,1,28,28,0,0,1160,1160,1160,1160,1160,1160,219,219,219,219
445,A7PA_TRAS_Torn,41,3,1,3200,185,185,1,28,28,0,0,1161,1161,1161,1161,1161,1161,155,155,155,155
448,Skid _Plate_HighLine ,30,15,1,3000,54,54,13,32,32,0,0,238,238,238,238,238,238,37,37,37,37
454,A7PA_TRAS_PauenGreen,42,24,1,3200,127,122,1,28,28,0,0,1167,1167,1167,1167,1167,1167,152,152,152,152
461,A7PA_VAR_PuWh,43,2,1,3200,250,250,1,39,39,0,0,1220,1220,1220,1220,1220,1220,221,221,221,221
467,A7PA_TRAS_IrnBlue,42,25,1,3200,136,134,1,28,28,0,0,1168,1168,1168,1168,1168,1168,219,219,219,219
472,GTI_HCKSPL_Blk,50,1,1,3400,180,180,3,133,133,0,0,31,31,31,31,31,31,130,130,130,130
473,DUNE_UNDER_RIDE,56,4,1,3000,0,0,1,48,48,0,0,339,339,339,339,339,339,48,48,48,48
474,DUNE_DIFUSOR_TURBO,57,4,1,3200,350,350,1,49,49,0,0,340,340,340,340,340,340,49,49,49,49
475,DUNE_DIFUSOR_SINGLE,58,4,1,3200,110,110,1,49,49,0,0,340,340,340,340,340,340,49,49,49,49
476,DUNE_DIFUSOR_SPORT,59,4,1,3200,110,110,1,49,49,0,0,340,340,340,340,340,340,49,49,49,49
477,A7PA_FRT_GTI_WhSilv,38,14,1,3200,150,150,1,30,30,0,0,1126,1126,1126,1126,1126,1126,213,213,213,213
478,A7PA_FRT_GTI_NigBlue,38,8,1,3200,120,117,1,30,30,0,0,1125,1125,1125,1125,1125,1125,212,212,212,212
479,A7PA_FRT_GTI_Plat,38,5,1,3200,145,145,1,30,30,0,0,1122,1122,1122,1122,1122,1122,212,212,212,212
480,A7PA_FRT_GTI_Pfauen,38,24,1,3200,160,160,1,30,30,0,0,1127,1127,1127,1127,1127,1127,213,213,213,213
481,A7PA_FRT_GTI_IronBl,38,25,1,3200,126,122,1,153,153,0,0,1128,1128,1128,1128,1128,1128,212,212,212,212
482,PDCA SENSOR SST,136,23,1,3400,300,300,3,74,74,0,0,74,74,74,74,74,74,74,74,74,74
484,A7PA_FRT_BAS_DBlack,36,6,1,3200,110,110,1,156,156,0,0,1104,1104,1104,1104,1104,1104,4,4,4,4
